,author,statement,source,date,target,BinaryTarget,BinaryNumTarget
1940,Paul,“The Dems demand a photo ID to get a cheeseburger.”,Greg Murphy,"February 3, 2022",barely-true,FAKE,0
1941,Ciara,"Says Johns Hopkins virologist ""James Kelly"" said the COVID-19 vaccine “discriminates, divides, and judges society as it is.”",Facebook posts,"February 3, 2022",false,FAKE,0
1942,Ciara,“Canadian Prime Minister Justin Trudeau pays mainstream media $600 million to report in favor of him.”,Instagram posts,"February 3, 2022",false,FAKE,0
1943,Ciara,Dr. Phil and other celebrities are endorsing CBD gummies.,Bloggers,"February 3, 2022",false,FAKE,0
1944,Monique,"""Since 2000, the Department of Defense and the Department of Energy have been spraying the entire United States sky with the toxic brew of chemicals and other biologic agents.""",Facebook posts,"February 2, 2022",pants-fire,FAKE,0
1945,Louis,"Thanks to the American Rescue Plan’s changes to the Affordable Care Act, “four out of five consumers (are) finding quality coverage for under $10 a month.”",Joe Biden,"February 2, 2022",barely-true,FAKE,0
1946,Gabrielle,Research from Japan shows “ivermectin is effective against omicron in Phase III trial.”,Tweets,"February 2, 2022",false,FAKE,0
1947,Jeff,‘The Simpsons’ predicted Canada’s trucker convoy protest.,Facebook posts,"February 2, 2022",false,FAKE,0
1948,Ciara,Says 700 CIA agents were arrested.,Facebook posts,"February 2, 2022",pants-fire,FAKE,0
1949,Ciara,“The convoy in Canada has made the Guinness Book of World Records for the longest convoy.”,Instagram posts,"February 2, 2022",false,FAKE,0
1950,Ciara,Picture shows the “Freedom Convoy” trucks in Canada.,Viral image,"February 2, 2022",false,FAKE,0
1951,Sara,“Over 65% of the country believes that (the) 2020 election was fraudulent. That number was around 35% a year ago.”,Viral image,"February 2, 2022",false,FAKE,0
1952,Warren,“Sixty percent of (Virginia's) children don’t meet national proficiency standards…”,Glenn Youngkin,"February 2, 2022",mostly-true,REAL,1
1953,Bill,"""The Holocaust isn't about race. No, it's not about race.""",Whoopi Goldberg,"February 1, 2022",pants-fire,FAKE,0
1954,Monique,"""British data show the COVID shots are an abysmal failure, as COVID infection rates in the U.K. are higher among the ‘fully vaccinated’ in all adult cohorts.”",Facebook posts,"February 1, 2022",false,FAKE,0
1955,Jeff,Hundreds of ‘illegals’ were dropped off at Florida hotel.,Facebook posts,"February 1, 2022",false,FAKE,0
1956,Ciara,"Video shows troops at the Ukraine-Russia border on Jan. 27, 2022.",Tweets,"February 1, 2022",false,FAKE,0
1957,Jon,Proposed changes to the Electoral Count act show Pence had the power and “could have overturned the election!”,Donald Trump,"February 1, 2022",false,FAKE,0
1958,Ciara,Says Jen Psaki said in January 2022 that people will start seeing direct deposits in their bank account this weekend and payments to eligible Americans will continue for several weeks.,Facebook posts,"February 1, 2022",false,FAKE,0
1959,Tom,"Joe Biden's “$4 trillion” Build Back Better bill is ""the largest expansion of welfare programs in 60 years.""",Carla Sands,"February 1, 2022",half-true,REAL,1
1960,Samantha,"Bruce Springsteen, Queen, Pearl Jam and Dave Grohl removed their music from Spotify.",Bloggers,"January 31, 2022",false,FAKE,0
1961,Ciara,The CDC staged “the ‘escaping monkeys’ as a cover story for releasing the next bioweapon.”,Bloggers,"January 31, 2022",false,FAKE,0
1962,Bill,"Says Voltaire said, “To learn who rules over you, simply find out who you are not allowed to criticize.”",Thomas Massie,"January 31, 2022",false,FAKE,0
1963,Louis,“Clarence Thomas is about to become the only member of the current Supreme Court who was nominated by a president of one party and confirmed by a Senate controlled by the other party.”,Chuck Todd,"January 31, 2022",mostly-true,REAL,1
1964,Samantha,Image shows a patient experiencing claustrophobia and having a panic attack during a CT scan.,Facebook posts,"January 31, 2022",false,FAKE,0
1965,Jeff,"Military data from 2021 show military members experienced spikes of 300% in miscarriages, almost 300% in cancer diagnoses and 1,000% in neurological issues.",Instagram posts,"January 31, 2022",false,FAKE,0
1966,Ciara,Photo shows Amish who drove 2.5 hours with the “Freedom Convoy” to cook them food at their next stop.,Viral image,"January 31, 2022",false,FAKE,0
1967,Madison,"American taxpayer dollars provide “free housing, free medical, free state identification” to immigrants in the country illegally.",Facebook posts,"January 31, 2022",false,FAKE,0
1968,Nusaiba,"""In 2022, illegal immigrants will have MORE FREEDOMS and easier access to healthcare and ballot boxes than most Americans... Just think about that.""",Ronny Jackson,"January 31, 2022",pants-fire,FAKE,0
1969,Monique,"In the U.S., myocarditis cases among ages 12 to 20 numbered four in 2019; four in 2020; and 2,236 in 2021.",Facebook posts,"January 31, 2022",barely-true,FAKE,0
1970,Luiz,"Vaccine makers “are shipping lots of jabs with varying ingredients, potency & EVEN placebo lots.”",Facebook posts,"January 31, 2022",false,FAKE,0
1971,Jon,"“Without a shred of clinical data to support its decision, the Biden Administration has revoked the emergency use authorization for lifesaving monoclonal antibody treatments.”",Ron DeSantis,"January 31, 2022",barely-true,FAKE,0
1972,Samantha,"“Biden won’t allow Delta-variant COVID patients to get proven and effective monoclonal treatments even though there are 50,000-100,000 Americans infected by Delta EVERY DAY.”",Tulsi Gabbard,"January 31, 2022",barely-true,FAKE,0
1973,Analisa,"""Chicago maintained the lowest unemployment rate through most of 2021 of any large American city.""",Lori Lightfoot,"January 31, 2022",false,FAKE,0
1974,Jeff,"""Large, peer-reviewed research study proves ivermectin works” as a COVID-19 preventative.",Facebook posts,"January 28, 2022",false,FAKE,0
1975,Laura,“All these athletes are dropping dead on the field” after receiving the COVID-19 vaccination.,Ron Johnson,"January 28, 2022",false,FAKE,0
1976,Bill,“There's never been a president (before Joe Biden) that has made race and gender the defining factor” for a Supreme Court nomination.,Sean Hannity,"January 28, 2022",false,FAKE,0
1977,Sara,"“Joe Biden holds the all-time record for the most money received from Pharma while in Congress! $8,550,422.”",Viral image,"January 28, 2022",half-true,REAL,1
1978,Ciara,"250,000 trucks are participating in the “Freedom Convoy” in Canada.",Viral image,"January 28, 2022",false,FAKE,0
1979,Bill,"""BIDEN: 'I'm not gonna take any questions because I think it's inappropriate.'""",Republican National Committee,"January 28, 2022",barely-true,FAKE,0
1980,Nina,"When asked if she supports the Build Back Better bill, Abby Finkenauer said that she didn’t know what was in it.",Iowa Republican Party,"January 28, 2022",barely-true,FAKE,0
1981,Nusaiba,"""Right now, in the average Texas fourth grade classroom, 7 out of 10 kids cannot read at grade level.""",Beto O'Rourke,"January 28, 2022",mostly-true,REAL,1
1982,Ciara,Says Kevin Costner recently debuted a new line of CBD gummies.,Viral image,"January 28, 2022",false,FAKE,0
1983,Ciara,"Says Dennis Miller said that if he didn’t see women protesting the Ghislaine Maxwell trial verdict “you're all frauds. This isn't justice for those women, this is a joke.""",Viral image,"January 28, 2022",false,FAKE,0
1984,Ciara,“National Guard doctors find hospitals empty of COVID patients.”,Viral image,"January 27, 2022",pants-fire,FAKE,0
1985,Jill,"“In New York state, if you’re white, you have to go to the back of the line to get medical help.”",Donald Trump,"• January 27,",pants-fire,FAKE,0
1986,Monique,“Biden announces Medicare stimulus that provides free dental work to all Seniors who need it! Crowns and implants included.”,Facebook posts,"January 27, 2022",false,FAKE,0
1987,Ciara,Quotes show Joseph Stalin and Joe Biden expressed similar views about counting votes.,Viral image,"January 27, 2022",false,FAKE,0
1988,Andy,“The CDC admits that natural immunity from prior infections is superior to vaccinated immunity alone.”,Bloggers,"January 26, 2022",barely-true,FAKE,0
1989,Lyle,"In Iowa, “since we have put a number of the voting laws into place over the last several years — voter ID is one of those — we've actually seen voter participation increase, even in off-election years.”",Joni Ernst,"January 26, 2022",true,REAL,1
1990,Samantha,"“There’s 150 I believe now – it’s over 100 professional athletes dead, professional athletes, the prime of their life, dropping dead that are vaccinated, right on the pitch, right on the field, right on the court.""",John Stockton,"January 26, 2022",false,FAKE,0
1991,Jeff,“It begins. Wisconsin Assembly votes to remove electoral votes from Biden.”,Facebook posts,"January 26, 2022",false,FAKE,0
1992,Tom,"The Biden-Harris administration ""wants to hand out $450,000 to illegal immigrants.""",Jim Lamon,"January 26, 2022",false,FAKE,0
1993,Becca,Texas Roadhouse is sending vouchers for a free steak dinner for four to everyone who shares and comments on a Facebook post.,Facebook posts,"January 26, 2022",false,FAKE,0
1994,Madison,American citizens “pay $155 billion annually to make sure illegal immigrants are taken care of better than American citizens”,Facebook posts,"January 26, 2022",false,FAKE,0
1995,Monique,"""If the FAA is worried about what the 5G deployment will do to the planes, what do you think it will do to our bodies?""",Facebook posts,"January 25, 2022",false,FAKE,0
1996,Monique,Image from news broadcast shows a hospital in France trying to pass off a mannequin as a COVID-19 patient.,Instagram posts,"January 25, 2022",pants-fire,FAKE,0
1997,Gabrielle,"COVID-19-induced pneumonia is ""is actually mast cell degranulation of the lungs,"" a type of allergic reaction.",Facebook posts,"January 25, 2022",false,FAKE,0
1998,Gabrielle,“All communications to families from the US Navy have been halted.”,Facebook posts,"January 25, 2022",false,FAKE,0
1999,Jeff,President Joe Biden gave Congress an exemption from vaccine mandate,Facebook posts,"January 25, 2022",false,FAKE,0
2000,Ciara,Says Louie Anderson was flying to appear on Conan O’Brien’s show when he became ill a few weeks after receiving his third vaccine dose.,Viral image,"January 25, 2022",false,FAKE,0
2001,Ciara,"Says Chuck Norris recorded a video in response to the Biden administration saying, “Our great country and freedom are under attack.”",Viral image,"January 24, 2022",false,FAKE,0
2002,Jeff,"""Total deaths from COVID MUCH LOWER than reported.”",YouTube videos,"January 24, 2022",pants-fire,FAKE,0
2003,Monique,"A German doctor discovered the COVID-19 vaccines include graphene oxide or graphene hydroxide, and the full list of ingredients is secret because of the emergency use authorization.",Facebook posts,"January 24, 2022",false,FAKE,0
2004,Paul,"“From 1917 to 1994, half of the bills that were successfully filibustered in the Senate were civil rights legislation.”",Alma Adams,"January 24, 2022",half-true,REAL,1
2005,Samantha,The CDC said that 75% of COVID-19 deaths have involved people with at least four comorbidities.,Aaron Rodgers,"January 24, 2022",false,FAKE,0
2006,Amy,The Freedom to Vote Act is “a sprawling takeover of our whole political system.”,Mitch McConnell,"January 24, 2022",false,FAKE,0
2007,Luiz,Richard von Coudenhove-Kalergi planned “the ethnocide of the peoples of Europe” through “the encouragement of mass non-white immigration.”,TikTok posts,"January 24, 2022",false,FAKE,0
2008,Becca,“Dyson is canceling their contract with Walmart and selling off Dyson Supersonic” hair dryers “only for $1!”,Facebook posts,"January 24, 2022",false,FAKE,0
2009,Madison,"“Every 37 seconds, someone is arrested for possession of marijuana.”",Gary Chambers Jr.,"January 24, 2022",barely-true,FAKE,0
2010,Warren,"“The Loudoun County School Board spent about $300,000 (last year) … to bring CRT in some form or fashion to the school system.”",Winsome Earle-Sears,"January 24, 2022",barely-true,FAKE,0
2011,Monique,"Estimated annual COVID-19 deaths in the U.S. totals 27,530, after you subtract those who died “with, not from” COVID-19, not in nursing homes and who didn't have four or more comorbidities.",Instagram posts,"January 21, 2022",pants-fire,FAKE,0
2012,Bill,“Ashli Babbitt Tried To Stop Antifa False Flag On Jan 6th”,YouTube videos,"January 21, 2022",pants-fire,FAKE,0
2013,Lauren,“Ashley Hinson voted against the bipartisan infrastructure bill that made this money (for Iowa's locks and dams) possible. Once again she’s taking credit for work she didn’t do.”,Liz Mathis,"January 21, 2022",mostly-true,REAL,1
2014,Ciara,A schedule proves Donald Trump was recently participating in presidential activities.,Viral image,"January 21, 2022",false,FAKE,0
2015,Monique,“Moderna COVID vaccine is no longer recommended due to heart inflammation.”,Facebook posts,"January 21, 2022",barely-true,FAKE,0
2016,Ciara,Four players have dropped out of the Australian Open with “chest pains.”,Viral image,"January 21, 2022",false,FAKE,0
2017,Ciara,Tim Tebow used to “kneel in prayer and the NFL complained.”,Viral image,"January 21, 2022",false,FAKE,0
2018,Paul,"Says the “NC appeals court” acknowledged the state’s election maps “are skewed,” but didn’t block them because they are “partisan hacks.”",Deb Butler,"January 21, 2022",barely-true,FAKE,0
2019,Warren,Virginia’s “education standards for math and reading are now the lowest in the nation.”,Glenn Youngkin,"January 21, 2022",half-true,REAL,1
